PORT_NAME;COUNTRY;LATITUDE;LONGITUDE
ROCKY POINT;JM;17,816667;-77,15
PUNTA NIZAO OIL TERMINAL;DO;18,2;-70,2
PUERTO BOTADO;DO;19,2;-69,45
COLES BAY OIL TERMINAL;SX;18,016667;-63,083333
MANATI;CU;21,366667;-76,816667
GUAYABAL;CU;20,7;-77,616667
ANSE TEMBLADORA;TT;10,683333;-61,583333
EL BOSQUE;CO;10,4;-75,533333
PUERTO PRODECO;CO;11,15;-74,216667
QALHAT LNG TERMINAL;OM;22,683333;59,4
COXEN HOLE;HN;16,316667;-86,55
EL BLUFF;NI;12;-83,7
ALTAMIRA;MX;22,483333;-97,85
TUXPAN;MX;20,95;-97,4
DOS BOCAS TERMINAL;MX;18,433333;-93,216667
ASHQELON;IL;31,666667;34,5
ASHTART OIL TERMINAL;TN;34,283333;11,383333
ZARZIS;TN;33,5;11,116667
DIDON TERMINAL;TN;33,783333;11,9
MELILLI OIL TERMINAL;IT;37,116667;15,25
TONGHAE;KR;37,533333;129,15
NINGBO;CN;29,883333;121,55
PORT METHANIER;DZ;36,883333;6,95
M BAO OIL TERMINAL;SN;14,716667;-17,4
LYNDIANE;SN;14,166667;-16,166667
FORCADOS OIL TERMINAL;NG;5,166667;5,183333
MOUDI MARINE TERMINAL;CM;4,116667;8,483333
EBOME MARINE TERMINAL;CM;2,8;9,816667
PUNTA EUROPA TERMINAL;GQ;3,783333;8,716667
MALABO;GQ;3,75;8,783333
LUBA;GQ;3,5;8,566667
SANTO ANTONIO;ST;1,65;7,45
SAO TOME;ST;0,35;6,733333
YOMBO TERMINAL;CG;-4,45;11,1
FUTILA TERMINAL;AO;-5,45;12,183333
KUITO OIL FIELD;AO;-5,466667;11,5
ESTRELA OIL FIELD;AO;-6,45;12,4
NORTH POINT;SH;-7,883333;-14,366667
SALINA;BQ;12,083333;-68,283333
SINT MICHELSBAAI;CW;12,133333;-69,016667
COVENAS OFFSHORE TERM.;CO;9,5;-75,733333
EL GUAMACHE;VE;10,9;-64,1
VILA DO CONDE;BR;-1,55;-48,75
GUAMARE OIL TERMINAL;BR;-4,866667;-36,283333
UKPOKITI MARINE TERMINAL;NG;5,716667;4,833333
SAN SEBASTIAN BAY;AR;-53,166667;-68,5
VILLA CONSTITUCION;AR;-33,3;-60,333333
PUERTO WILLIAMS;CL;-54,933333;-67,6
CALETA PATILLOS;CL;-20,733333;-70,2
JAYAPURA;ID;-2,533333;140,716667
ACAJUTLA OFFSHORE TERMINAL;SV;13,583333;-89,866667
DILI;TL;-8,533333;125,583333
KUPANG;ID;-10,166667;123,583333
VACAMONTE;PA;8,866667;-79,666667
CAYO MOA GRANDE;CU;20,666667;-74,9
NEW ROSS;IE;52,383333;-6,95
CASTLETOWN BEARHAVEN;IE;51,65;-9,916667
KILRUSH;IE;52,633333;-9,5
GOLD RIVER;CA;49,683333;-126,116667
STURA;NO;60,616667;4,85
SANDARNE;SE;61,266667;17,183333
DOMSJO;SE;63,266667;18,733333
OBBOLA;SE;63,7;20,333333
VEITSILUOTO;FI;65,7;24,616667
PORI;FI;61,483333;21,8
PARGAS;FI;60,283333;22,066667
NYKOBING (MOR);DK;56,766667;11,866667
GULFHAVEN;DK;55,2;11,266667
CONTRECOUR;CA;45,883333;-73,2
GOOSE BAY;CA;53,366667;-60,3
AYIOS NIKOLAOS;GR;35,2;25,716667
GEMLIK;TR;40,416667;29,116667
CONCHAN OIL TERMINAL;PE;-12,166667;-77
LA PAMPILLA OIL TERMINAL;PE;-11,933333;-77,133333
ZIRKUH OIL FIELD;AE;24,866667;53,05
SALIF;YE;15,3;42,666667
BARBERS POINT TERMINAL;US;21,266667;-158,1
LAAYOUNE;EH;27,083333;-13,433333
ISLE OF GRAIN;GB;51,433333;0,7
FELIXSTOWE;GB;51,95;1,316667
STRAUMSVIK;IS;64,05;-22,05
BOLUNGAVIK;IS;66,166667;-23,233333
DALVIK;IS;65,983333;-18,516667
KILKEEL;GB;54,05;-5,983333
QUTDLEQ;GL;61,516667;-42,216667
KUSANARTOQ;GL;61,766667;-42,216667
LIVERPOOL BAY TERMINAL;GB;53,533333;-3,55
FOLKESTONE HARBOUR;GB;51,083333;1,2
LAVRIO;GR;37,7;24,066667
RENI;UA;45,433333;28,3
SUPSA MARINE TERMINAL;GE;42,1;41,716667
LAJES;PT;38,4;-28,266667
NAVLAKHI;IN;22,95;70,45
YETAGUN MARINE TERMINAL;MM;13,05;96,85
ANGRA DO HEROISMO;PT;38,65;-27,216667
PRAIA DE VITORIA;PT;38,716667;-27,05
PONTA DELGADA;PT;37,733333;-25,666667
VILA DO PORTO;PT;36,933333;-25,15
SAPANGAR BAY;MY;6,083333;116,116667
MALONG MARINE TERMINAL;MY;4,633333;104,816667
SUNGAIGERONG;ID;-2,983333;104,833333
BLANGLANCANG;ID;5,233333;97,1
POLENG OIL FIELD;ID;-6,65;112,916667
PULAU BAAI;ID;-3,916667;102,283333
RAMBA;ID;-2,616667;104,133333
PORT DE BECANCOUR;CA;46,4;-72,383333
KUALA BELAIT;BN;4,633333;114,2
PELABUHAN SUNGAI UDANG;MY;2,25;102,133333
JOHOR;MY;1,433333;103,9
NORTH PULAU LAUT COAL TERMINAL;ID;-3,2;116,283333
TANAH MERAH;ID;-1,816667;116,166667
TANJUNG SANGATA;ID;0,366667;117,566667
TANJUNG BALAI KARIMUN;ID;0,983333;103,433333
KUALA TANJUNG;ID;3,35;99,466667
SEKUPANG;ID;1,133333;103,916667
TANJUNG GEREM;ID;-5,966667;105,983333
EASTERN PART OF NIIGATA-KO;JP;38,016667;139,233333
FUNABASHI;JP;35,666667;139,95
SOMA;JP;37,833333;140,95
HIKARI;JP;33,95;131,933333
HIMEKAWA;JP;37,033333;137,85
HIROHATA;JP;34,766667;134,633333
HIBIKINADA;JP;33,933333;130,833333
MEGA;JP;34,783333;134,7
MITSUKOJIMA;JP;34,183333;132,516667
MATSU-SHIMA;JP;32,933333;129,6
NAMIKATA;JP;34,116667;132,9
NOSHIRO KO;JP;40,216667;140
SAKAIMINATO;JP;35,533333;133,233333
SHIKAMA;JP;34,766667;134,65
TOBATA;JP;33,916667;130,816667
YANAI;JP;33,95;132,133333
YAHATA;JP;33,866667;130,816667
YURA;JP;33,95;135,1
QUEEN CAROLA HARBOR;PG;-5,166667;154,55
CHINAE;KR;35,133333;128,65
CAPE FLATTERY HARBOR;AU;-14,95;145,35
NOUAKCHOTT;MR;18,033333;-16,033333
BIALLA;PG;-5,3;150,983333
NORTH WEST RIVER;CA;53,533333;-60,15
PORT OF SOHAR;OM;24,516667;56,633333
UNGA;US;55,183333;-160,5
AKUTAN HARBOR;US;54,133333;-165,8
ADAK NAVAL AIR STATION;US;51,866667;-176,633333
PORT CHILKOOT;US;59,233333;-135,433333
ORCA;US;60,583333;-145,716667
AL SHAHEEN TERMINAL;QA;26,583333;52
AL RAYYAN TERMINAL;QA;26,65;51,55
NISHTUN;YE;15,816667;52,2
DOHA HARBOR;KW;29,383333;47,8
BANDAR-E SHAHID REAJIE;IR;27,1;56,066667
BANDAR ABBAS;IR;27,15;56,2
BANDAR TAHERI OFFSHORE TERMINAL;IR;27,65;52,35
KHAWR KHASAB;OM;26,216667;56,233333
AL KUWAYT;KW;29,35;47,933333
AL MUKHA;YE;13,316667;43,25
ASH SHIHR OIL TERMINAL;YE;14,733333;49,5
HADERA;IL;32,466667;34,9
RAS SUDR;EG;29,583333;32,7
DAMIETTA;EG;31,483333;31,75
BUR SAID (PORT SAID);EG;31,266667;32,3
EL HAMRA OIL TERMINAL;EG;30,983333;28,866667
SOYO ANGOLA LNG TERMINAL;AO;-6,116667;12,333333
MERSA MATRUH;EG;31,35;27,233333
HAMRAWEIN;EG;26,25;34,2
AL MANAMAH;BH;26,233333;50,583333
KHOSROWABAD;IR;30,166667;48,416667
BOURI OIL FIELD;LY;33,9;12,65
KHOMS;LY;32,666667;14,25
MENZEL BOURGUIBA;TN;37,15;9,8
RADES;TN;36,816667;10,3
DJEN-DJEN;DZ;36,816667;5,883333
AGADIR;MA;30,433333;-9,633333
EL JORF LASFAR;MA;33,116667;-8,616667
ESPOIR MARINE TERMINAL;CI;5,05;-4,45
BAOBAB MARINE TERMINAL;CI;4,966667;-4,55
ODUDU TERMINAL;NG;4;7,766667
OKONO TERMINAL;NG;3,983333;7,3
OKWORI TERMINAL;NG;3,85;6,983333
ONNE;NG;4,683333;7,15
EL MAADIYA;EG;31,266667;30,15
AL ISKANDARIYH (ALEXANDRIA);EG;31,166667;29,833333
GIRASSOL TERMINAL;AO;-7,65;11,683333
TAKULA TERMINAL;AO;-5,216667;11,783333
ANTSOHIM BONDRONA;MG;-13,083333;48,833333
KOME KRIBI 1 MARINE TERMINAL;CM;2,916667;9,8
LIMBOH TERMINAL;CM;3,983333;9,15
CEIBA TERMINAL;GQ;1,416667;9,233333
COGO;GQ;1,083333;9,7
SERPENTINA TERMINAL;GQ;3,8;8,083333
SIDON/ZAHRANI TERMINAL;LB;33,533333;35,316667
ANTALYA OFFSHORE TERMINAL;TR;36,816667;30,6
BOTAS NATURAL GAS TERMINAL;TR;41;27,983333
BOTAS DORTYOL OIL TERMINAL;TR;36,866667;36,133333
TOROS GUBRE;TR;36,916667;35,966667
YAKACIK;TR;36,716667;36,183333
CHALKIS;GR;38,466667;23,6
DELTA TERMINAL;TR;36,85;36,166667
DIKILI;TR;39,016667;26,816667
GEBZE;TR;40,766667;29,55
GULLUK;TR;37,25;27,616667
YARIMCA;TR;40,8;29,7
GELENDZHIK;RU;44,55;38,066667
CERNAVODA;RO;44,333333;28,05
BASARABI;RO;44,166667;28,433333
DANUBE-BLACK SEA CANAL;RO;44,266667;28,183333
MEDGIDIA;RO;44,25;28,266667
MIDIA;RO;44,35;28,666667
TULCEA;RO;45,166667;28,816667
BELGOROD-DNESTROVSKY;UA;46,183333;30,366667
DNIPRO-BUZKYY;UA;46,733333;31,883333
PORT OKTYABRSK;UA;46,833333;31,933333
UST-DUNAISK;UA;45,466667;29,7
KAVALA;GR;40,933333;24,4
ALIAGA;TR;38,833333;26,933333
AMBARLI;TR;40,966667;28,7
BORUSAN FERTILIZER JETTY;TR;40,416667;29,1
KYMASSI;GR;38,833333;23,466667
ASPROPIRGOS;GR;38,033333;23,6
ACHLADI;GR;38,9;22,816667
ASTAKOS;GR;38,483333;21,1
AKRA KAVONISI;GR;35,516667;23,633333
RETHIMNON;GR;35,366667;24,466667
ZALIV RASA;HR;45,05;14,066667
DUGI RAT;HR;43,45;16,65
KORCULA;HR;42,933333;17,133333
TERMINI IMERESE;IT;37,983333;13,7
PORTOFERRAIO;IT;42,816667;10,333333
ORISTANO;IT;39,866667;8,55
TORRE DEL GRECO;IT;40,783333;14,366667
SPETSES;GR;37,266667;23,166667
PUERTO DE GARRUCHA;ES;37,183333;-1,816667
VILLANUEVA Y GELTRU;ES;41,233333;1,733333
DROGHEDA;IE;53,716667;-6,3
VALENTIA;IE;51,933333;-10,3
RUNAVIK;FO;62,116667;-6,716667
VAGUR;FO;61,483333;-6,8
ST. MARY'S (SCILLY ISL.);GB;49,916667;-6,316667
BANGOR;GB;54,65;-5,666667
BIRD PORT;GB;51,566667;-2,966667
GARLSTON;GB;53,35;-2,9
HOWDENDYKE;GB;53,733333;-0,883333
KILROOT;GB;54,733333;-5,716667
LANCASTER;GB;54,05;-2,783333
MOSTYN;GB;53,316667;-3,266667
NEW HOLLAND;GB;53,7;-0,366667
TILBURY;GB;51,466667;0,333333
WARREN POINT;GB;54,1;-6,25
WISBECH;GB;52,666667;0,15
EEMSHAVEN;NL;53,45;6,833333
HANSWEERT;NL;51,45;4
BUSUM;DE;54,133333;8,866667
BUTZFLETH;DE;53,65;9,516667
ITZEHOE;DE;53,916667;9,516667
NEUHAUS;DE;53,8;9,033333
ORTH;DE;54,45;11,05
LEMVIG;DK;56,583333;8,283333
SKAERBAEK;DK;55,516667;9,616667
HOLSTEBRO-STUER;DK;56,5;8,583333
THISTED;DK;56,95;8,7
POLICE;PL;53,566667;14,566667
LIELUPE;LV;57;23,433333
SALACGRIVA;LV;57,7;24,366667
BUTINGE OIL TERMINAL;LT;56,033333;20,95
HUNDESTED;DK;55,966667;11,85
KERTEMINDE;DK;55,45;10,666667
CUETA;ES;35,9;-5,316667
INKOO;FI;60,016667;23,916667
TOLKKINEN;FI;60,033333;25,583333
RAHJA;FI;64,2;23,733333
PORT D AL HOCEIMA;MA;35,25;-3,916667
RABIGH;SA;22,733333;38,983333
BROFJORDEN;SE;58,383333;11,416667
STENUNGSUND;SE;58,066667;11,833333
MUUGA-PORT OF TALLIN;EE;59,5;24,95
FAGERSTRAND;NO;59,733333;10,6
GWADAR;PK;25,133333;62,3
NEW MANGALORE;IN;12,916667;74,816667
PETCHBURI TERMINAL;TH;13,166667;100,15
RAYONG TPI TERMINAL;TH;12,633333;101,3
SIAM SEAPORT;TH;13,133333;100,883333
LUMUT;MY;4,233333;100,633333
TAWA;MY;4,25;117,883333
TELUK ANSON;MY;4,016667;101,016667
ENNUR;IN;13,266667;80,316667
LUMUT;BN;4,716667;114,45
SIKKA;IN;22,433333;69,833333
MUNDRA;IN;22,733333;69,7
DAHEJ;IN;21,7;72,533333
JABUNG BATANGHARI MARINE TERMINAL;ID;-0,916667;104,066667
KUALA KAPUS;ID;3;114,366667
LALANG MARINE TERMINAL;ID;1,183333;102,216667
PAREPARE;ID;-4;119,616667
BELANAK FIELD TERMINAL;ID;4,15;106,25
BELIDA MARINE TERMINAL;ID;4,133333;105,133333
TANJUNG BENETE;ID;-8,9;116,75
CELUKAN BAWANG;ID;-8,183333;114,833333
ZAFARANA TERMINAL;EG;29,166667;32,683333
ZEIT BAY LPG TERMINAL;EG;27,8;33,566667
EAST ZEIT TERMINAL;EG;27,85;33,6
SHARM EL SHEIKH;EG;27,85;34,283333
EL TUR HARBOR;EG;28,233333;33,616667
NUWEIBA EL MUZEIMA;EG;28,966667;34,65
SHARMAH;SA;27,933333;35,25
DUBA;SA;27,566667;35,533333
DUBA BULK PLANT TANKER TERMINAL;SA;27,316667;35,9
NORTH AIN SUKHNA PORT;EG;29,65;32,366667
RAS BADRAN OIL TERMINAL;EG;28,95;33,166667
SOKHNA PORT GAS TANKER TERMINAL;EG;29,683333;32,366667
BANDAR-E PARS TERMINAL;IR;27,533333;52,533333
BARKAN OIL-LOADING TERMINAL;IR;29,733333;50,166667
KHAWR AL ZUBAIR;IQ;30,183333;47,9
KHAWR AL ZUBAIR LNG TERMINAL;IQ;30,133333;47,916667
JU AYMAH LPG TERMINAL;SA;26,866667;50,05
RAS AL GHAR;SA;26,9;49,866667
HULAYLAH OIL TERMINAL;AE;25,983333;55,933333
RUDUM TERMINAL;YE;13,983333;47,916667
BALHAF;YE;13,966667;48,183333
PORT DALRYMPLE;AU;-41,133333;146,833333
CAPE CUVIER;AU;-24,216667;113,383333
KLEIN POINT;AU;-34,966667;137,766667
USELESS LOOP;AU;-26,083333;113,4
BARBER'S POINT;US;21,316667;-158,116667
PORT NORO;SB;-8,216667;157,183333
THANH HOA;VN;10,816667;106,766667
NGHE TINH;VN;18,766667;105,766667
PORTO DI CHIOGGIA;IT;45,233333;12,3
CAT LAI;VN;10,75;106,783333
MAILIAO;TW;23,783333;120,166667
CHAOZHOU;CN;23,616667;117,083333
CHANGSHU;CN;31,766667;120,95
DANDONG;CN;39,816667;124,15
HUIZHOU;CN;22,716667;114,516667
DONGSHAN;CN;23,75;117,516667
LANSHAN;CN;30,1;119,366667
PENGLAI;CN;37,816667;120,833333
QUANZHOU;CN;24,883333;118,6
RIZHAO;CN;35,383333;119,566667
TAICANG;CN;31,65;121,2
TANGSHAN (JINGTANG);CN;39,2;119,016667
XIUYU;CN;25,233333;118,983333
ZHANGZHOU;CN;24,683333;118,15
ZHAPU;CN;30,583333;121,083333
SANYA;CN;18,316667;109,45
YANGPU;CN;19,733333;109,183333
CHIWAN;CN;19,966667;110,033333
SHUI DONG;CN;21,483333;111,083333
ZHUHAI;CN;22,233333;113,583333
QINZHOU;CN;21,733333;108,583333
HUANGPU;CN;23,083333;113,416667
CHANGZHOU;CN;31,966667;119,983333
NANTONG;CN;32;120,8
ZHANGJIANGANG;CN;31,966667;120,4
DAESAN HANG;KR;37,016667;126,4
VOSTOCHNYY;RU;42,75;133,083333
ATSUMI;JP;34,666667;137,066667
SLAVYANKA;RU;42,866667;131,383333
O0KIHAMA;JP;34,75;134,566667
ISIKARI WAN;JP;43,233333;141,366667
TSURUGA KO;JP;35,65;136,066667
NAOETSU KO;JP;37,183333;138,25
BELEKERI;IN;14,7;74,266667
PANAJI;IN;15,5;73,816667
VADINAR TERMINAL;IN;22,516667;69,7
NAKAGUSUKU;JP;26,266667;127,916667
AOKATA;JP;32,983333;129,066667
FUKUI;JP;36,066667;136,2
KASHIWAZAKI;JP;37,366667;138,55
HABU KO;JP;34,283333;133,183333
NISHIHARA;JP;26,216667;127,8
ONODA;JP;34;131,183333
SHINGU;JP;33,666667;135,983333
TAKUMA;JP;34,216667;133,683333
TOKACHI;JP;42,25;143,3
TONDA;JP;34,033333;131,75
UCHIURA;JP;35,516667;135,5
MCMURDO STATION;AQ;-77,85;166,65
PUERTO MORRO REDONDO;MX;28,05;-115,183333
PICHILINGUE;MX;24,266667;-110,333333
PUERTO COLON;PA;9,366667;-79,883333
CHARCO AZUL;PA;8,216667;-82,866667
MAMONAL;CO;10,316667;-75,516667
IMBITUBA;BR;-28,233333;-48,666667
GUAIBA ISLAND TERMINAL;BR;-23,016667;-44,033333
DTSE / GEGUA OIL TERMINAL;BR;-22,816667;-43,15
GEBIG;BR;-23,05;-44,216667
PORTOCEL;BR;-19,85;-40,05
SANTA CLARA;BR;-20,883333;-51,366667
EL TABIAZO;VE;10,766667;-71,533333
VENTERMINALS;VE;10,483333;-68,033333
JOSE IGNACIO;UY;-34,95;-54,7
COCKBURN HARBOR;TC;21,5;-71,533333
RISAN;ME;42,516667;18,7
KOTOR;ME;42,416667;18,766667
TIVAT;ME;42,433333;18,7
BAR;ME;42,083333;19,083333
PORT ALUCROIX;VI;17,7;-64,766667
CIUDAD BOLIVAR;VE;8,133333;-63,55
DJENO TERMINAL;CG;-4,933333;11,9
N'KOSSA TERMINAL;CG;-5,266667;11,566667
MATADI;CD;-5,816667;13,45
TIN CAN ISLAND;NG;6,35;3,35
SAPELE;NG;5,9;5,683333
WARRI;NG;5,516667;5,733333
YOHO TERMINAL;NG;4,016667;7,466667
SEA EAGLE TERMINAL;NG;4,8;5,316667
QUA IBOE OIL TERMINAL;NG;4,233333;8,033333
PENNINGTON OIL TERMINAL;NG;4,25;5,616667
BONNY OFFSHORE TERMINAL;NG;4,183333;7,233333
BLINYU;ID;-1,633333;105,783333
RAS LAFFAN;QA;25,916667;51,583333
TANJUNGPANDAN;ID;-2,75;107,633333
PALEMBANG;ID;-2,983333;104,766667
LUDERITZ BAY;NA;-26,65;15,15
WALVIS BAY;NA;-22,95;14,5
EAST LONDON;ZA;-33,033333;27,916667
DURBAN;ZA;-29,866667;31,066667
INHAMBANE;MZ;-23,916667;35,4
BEIRA;MZ;-19,833333;34,833333
PORTO BELO;MZ;-17,7;37,183333
PEBANE;MZ;-17,266667;38,15
PEMBA;MZ;-12,966667;40,5
IBO;MZ;-12,333333;40,616667
KILWA KIVINJE;TZ;-8,733333;39,416667
MJIMWEMA TERMINAL;TZ;-6,816667;39,366667
TANGA;TZ;-5,083333;39,116667
ZANZIBAR;TZ;-6,166667;39,183333
KISMAAYO;SO;-0,366667;42,55
BARAAWE;SO;1,1;44,05
VICTORIA;SC;-4,616667;55,45
MORONI;KM;-11,7;43,25
DZAOUDZI;KM;-12,783333;45,25
ANDOANY;MG;-13,4;48,3
MORONDAVA;MG;-20,283333;44,3
TOLIARA;MG;-23,366667;43,666667
MANANJARY;MG;-21,25;48,333333
TOAMASINA;MG;-18,166667;49,416667
ANTISRANANA;MG;-12,266667;49,283333
SAINT-DENIS;RE;-20,866667;55,45
PORT OUEST;RE;-20,933333;55,283333
PORT LOUIS;MU;-20,15;57,5
PORT MATHURIN;MU;-19,683333;63,416667
GASPE;CA;48,833333;-64,483333
RIMOUSKI;CA;48,45;-68,516667
CHICOUTIMI (PORT SAGUENAY);CA;48,433333;-71,066667
SOREL;CA;46,05;-73,116667
JASK;IR;25,633333;57,766667
DORALEH;DJ;11,6;43,083333
BOOSAASO;SO;11,283333;49,183333
AL KHAIR OIL TERMINAL;SD;19,583333;37,25
BESHAYER OIL TERMINAL;SD;19,4;37,316667
SAWAKIN HARBOR;SD;19,133333;37,35
UMM AL QAYWAYN;AE;25,583333;55,583333
SHARJAH OFFSHORE TERMINAL;AE;25,583333;55,4
ASH SHARIQAH;AE;25,416667;55,366667
AJMAN;AE;25,416667;55,433333
AL JAZEERA PORT;AE;25,716667;55,783333
ZIRKUH PETROLEUM PORT;AE;25,016667;53
BENGKULU;ID;-3,783333;102,25
CANAPORT (ST. JOHN);CA;45,2;-65,983333
YARMOUTH;CA;43,833333;-66,116667
LIVERPOOL (BROOKLYN);CA;44,033333;-64,65
WHITEHAVEN HARBOR;CA;45,233333;-61,183333
JIJEL;DZ;36,833333;5,783333
SYDNEY;CA;46,15;-60,2
LOUISBURG;CA;45,916667;-59,966667
SOURIS HARBOUR;CA;46,35;-62,25
CHARLOTTETOWN;CA;46,233333;-63,133333
DALHOUSIE;CA;48,066667;-66,366667
MINGAN;CA;50,283333;-64,016667
SEPT ILES;CA;50,2;-66,383333
BURGEO;CA;47,6;-57,616667
PORT DE ST PIERRE;CA;46,783333;-56,166667
COME BY CHANCE HARBOR;CA;47,8;-54,016667
BELAWAN;ID;3,783333;98,683333
SIDI KERIR (KURAYR);EG;31,1;29,616667
GRESIK;ID;-7,15;112,65
LEWISPORTE;CA;49,25;-55,05
FORTUNE HARBOR;CA;49,533333;-55,233333
SPRINGDALE;CA;49,5;-56,066667
HAIFA;IL;32,816667;35
BAYRUT;LB;33,9;35,5
CONCHE;CA;50,883333;-55,9
TERRINGTON BASIN;CA;53,35;-60,4
BRINDISI;IT;40,65;17,983333
PORT BERINGOVSKY;RU;63,066667;179,366667
MARICOURT;CA;61,6;-71,95
EL JADIDA;MA;33,25;-8,5
CHURCHILL;CA;58,783333;-94,183333
KIMCH'AEK;KP;40,666667;129,2
NAJIN;KP;42,233333;130,3
SENBONG;KP;42,333333;130,4
